
...................................................
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|           10 |         6600 |        63.64 |       0.4125 |       75.00% |     0.016000 |
|           10 |         6650 |        64.13 |       0.3561 |       81.25% |     0.016000 |
|           10 |         6700 |        64.61 |       0.3452 |       79.69% |     0.016000 |
|           10 |         6750 |        65.10 |       0.3295 |       76.56% |     0.016000 |
|           11 |         6800 |        65.60 |       0.4305 |       71.88% |     0.016000 |
|           11 |         6850 |        66.09 |       0.4163 |       81.25% |     0.016000 |
|           11 |         6900 |        66.58 |       0.3909 |       81.25% |     0.016000 |
|           11 |         6950 |        67.06 |       0.4042 |       75.00% |     0.016000 |
|           11 |         7000 |        67.55 |       0.3005 |       82.81% |     0.016000 |
|           11 |         7050 |        68.03 |       0.3955 |       78.12% |     0.016000 |
|           11 |         7100 |        68.51 |       0.4012 |       76.56% |     0.016000 |
|           11 |         7150 |        68.97 |       0.3627 |       76.56% |     0.016000 |
|           11 |         7200 |        69.43 |       0.4138 |       68.75% |     0.016000 |
|           11 |         7250 |        69.90 |       0.3869 |       78.12% |     0.016000 |
|           11 |         7300 |        70.39 |       0.4894 |       73.44% |     0.016000 |
|           11 |         7350 |        70.87 |       0.4143 |       73.44% |     0.016000 |
|           11 |         7400 |        71.36 |       0.2614 |       85.94% |     0.016000 |
|           12 |         7450 |        71.85 |       0.3236 |       82.81% |     0.016000 |
|           12 |         7500 |        72.34 |       0.3316 |       75.00% |     0.016000 |
|           12 |         7550 |        72.82 |       0.3600 |       73.44% |     0.016000 |
|           12 |         7600 |        73.31 |       0.3344 |       81.25% |     0.016000 |
|           12 |         7650 |        73.79 |       0.3547 |       75.00% |     0.016000 |
|           12 |         7700 |        74.28 |       0.3375 |       84.38% |     0.016000 |
|           12 |         7750 |        74.76 |       0.4479 |       78.12% |     0.016000 |
|           12 |         7800 |        75.24 |       0.3992 |       76.56% |     0.016000 |
|           12 |         7850 |        75.73 |       0.4301 |       70.31% |     0.016000 |
|           12 |         7900 |        76.21 |       0.3139 |       76.56% |     0.016000 |
|           12 |         7950 |        76.69 |       0.4038 |       75.00% |     0.016000 |
|           12 |         8000 |        77.18 |       0.3502 |       79.69% |     0.016000 |
|           12 |         8050 |        77.66 |       0.3461 |       79.69% |     0.016000 |
|           12 |         8100 |        78.15 |       0.3092 |       79.69% |     0.016000 |
|           13 |         8150 |        78.65 |       0.4613 |       78.12% |     0.006400 |
|           13 |         8200 |        79.13 |       0.4155 |       81.25% |     0.006400 |
|           13 |         8250 |        79.61 |       0.3495 |       85.94% |     0.006400 |
|           13 |         8300 |        80.10 |       0.4055 |       76.56% |     0.006400 |
|           13 |         8350 |        80.58 |       0.3069 |       79.69% |     0.006400 |
|           13 |         8400 |        81.06 |       0.3865 |       81.25% |     0.006400 |
|           13 |         8450 |        81.54 |       0.3590 |       81.25% |     0.006400 |
|           13 |         8500 |        82.02 |       0.3603 |       78.12% |     0.006400 |
|           13 |         8550 |        82.50 |       0.4015 |       73.44% |     0.006400 |
|           13 |         8600 |        82.98 |       0.3441 |       85.94% |     0.006400 |
|           13 |         8650 |        83.47 |       0.4725 |       78.12% |     0.006400 |
|           13 |         8700 |        83.95 |       0.4511 |       68.75% |     0.006400 |
|           13 |         8750 |        84.43 |       0.2545 |       89.06% |     0.006400 |
|           14 |         8800 |        84.93 |       0.3211 |       81.25% |     0.006400 |
|           14 |         8850 |        85.43 |       0.3488 |       79.69% |     0.006400 |
|           14 |         8900 |        85.91 |       0.3495 |       82.81% |     0.006400 |
|           14 |         8950 |        86.40 |       0.3439 |       78.12% |     0.006400 |
|           14 |         9000 |        86.88 |       0.3748 |       76.56% |     0.006400 |
|           14 |         9050 |        87.36 |       0.3129 |       82.81% |     0.006400 |
|           14 |         9100 |        87.85 |       0.4028 |       76.56% |     0.006400 |
|           14 |         9150 |        88.34 |       0.4072 |       76.56% |     0.006400 |
|           14 |         9200 |        88.84 |       0.4427 |       73.44% |     0.006400 |
|           14 |         9250 |        89.33 |       0.2743 |       87.50% |     0.006400 |
|           14 |         9300 |        89.82 |       0.3982 |       76.56% |     0.006400 |
|           14 |         9350 |        90.30 |       0.3454 |       79.69% |     0.006400 |
|           14 |         9400 |        90.78 |       0.3315 |       81.25% |     0.006400 |
|           14 |         9450 |        91.26 |       0.3305 |       79.69% |     0.006400 |
|           15 |         9500 |        91.76 |       0.4336 |       76.56% |     0.006400 |
|           15 |         9550 |        92.24 |       0.4050 |       79.69% |     0.006400 |
|           15 |         9600 |        92.75 |       0.3646 |       84.38% |     0.006400 |
|           15 |         9650 |        93.23 |       0.3813 |       81.25% |     0.006400 |
|           15 |         9700 |        93.72 |       0.2726 |       87.50% |     0.006400 |
|           15 |         9750 |        94.20 |       0.3392 |       82.81% |     0.006400 |
|           15 |         9800 |        94.69 |       0.3405 |       82.81% |     0.006400 |
|           15 |         9850 |        95.17 |       0.3631 |       76.56% |     0.006400 |
|           15 |         9900 |        95.65 |       0.3758 |       76.56% |     0.006400 |
|           15 |         9950 |        96.13 |       0.3446 |       82.81% |     0.006400 |
|           15 |        10000 |        96.62 |       0.4394 |       79.69% |     0.006400 |
|           15 |        10050 |        97.11 |       0.4242 |       70.31% |     0.006400 |
|           15 |        10100 |        97.59 |       0.2552 |       87.50% |     0.006400 |
|=========================================================================================|
(7/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.48 |       0.7095 |       40.62% |     0.100000 |
|            1 |          100 |         0.96 |       0.6904 |       59.38% |     0.100000 |
|            1 |          150 |         1.44 |       0.6991 |       43.75% |     0.100000 |
|            1 |          200 |         1.93 |       0.6848 |       57.81% |     0.100000 |
|            1 |          250 |         2.41 |       0.7012 |       48.44% |     0.100000 |
|            1 |          300 |         2.88 |       0.6981 |       48.44% |     0.100000 |
|            1 |          350 |         3.36 |       0.6927 |       51.56% |     0.100000 |
|            1 |          400 |         3.84 |       0.6925 |       57.81% |     0.100000 |
|            1 |          450 |         4.31 |       0.5592 |       67.19% |     0.100000 |
|            1 |          500 |         4.78 |       0.7786 |       56.25% |     0.100000 |
|            1 |          550 |         5.26 |       0.6003 |       64.06% |     0.100000 |
|            1 |          600 |         5.73 |       0.5174 |       70.31% |     0.100000 |
|            1 |          650 |         6.21 |       0.5277 |       76.56% |     0.100000 |
|            2 |          700 |         6.71 |       0.6106 |       68.75% |     0.100000 |
|            2 |          750 |         7.16 |       0.4098 |       79.69% |     0.100000 |
|            2 |          800 |         7.61 |       0.4714 |       71.88% |     0.100000 |
|            2 |          850 |         8.07 |       0.3572 |       81.25% |     0.100000 |
|            2 |          900 |         8.51 |       0.4598 |       68.75% |     0.100000 |
|            2 |          950 |         8.95 |       0.3623 |       79.69% |     0.100000 |
|            2 |         1000 |         9.38 |       0.4272 |       71.88% |     0.100000 |
|            2 |         1050 |         9.82 |       0.4301 |       75.00% |     0.100000 |
|            2 |         1100 |        10.26 |       0.5866 |       62.50% |     0.100000 |
|            2 |         1150 |        10.69 |       0.4346 |       70.31% |     0.100000 |
|            2 |         1200 |        11.13 |       0.3346 |       81.25% |     0.100000 |
|            2 |         1250 |        11.57 |       0.3723 |       76.56% |     0.100000 |
|            2 |         1300 |        12.01 |       0.4585 |       82.81% |     0.100000 |
|            3 |         1350 |        12.46 |       0.3164 |       82.81% |     0.100000 |
|            3 |         1400 |        12.90 |       0.3609 |       81.25% |     0.100000 |
|            3 |         1450 |        13.34 |       0.3634 |       75.00% |     0.100000 |
|            3 |         1500 |        13.77 |       0.3412 |       82.81% |     0.100000 |
|            3 |         1550 |        14.21 |       0.5462 |       75.00% |     0.100000 |
|            3 |         1600 |        14.65 |       0.3980 |       73.44% |     0.100000 |
|            3 |         1650 |        15.13 |       0.6604 |       60.94% |     0.100000 |
|            3 |         1700 |        15.59 |       0.4689 |       70.31% |     0.100000 |
